date,store_id,item_id,sales,promotion,holiday
2023-10-03,2,C,39,0,0
2023-10-04,2,C,63,1,0
2023-10-05,2,C,43,0,0
2023-10-06,2,C,39,0,0
2023-10-07,2,C,50,0,0
2023-10-08,2,C,52,0,0
2023-10-09,2,C,62,1,0
2023-10-10,2,C,54,0,0
2023-10-11,2,C,40,0,0
2023-10-12,2,C,57,1,0
2023-10-13,2,C,30,0,0
2023-10-14,2,C,56,0,0
2023-10-15,2,C,45,0,0
2023-10-16,2,C,52,0,0
2023-10-17,2,C,42,0,0
2023-10-18,2,C,49,0,0
2023-10-19,2,C,44,0,0
2023-10-20,2,C,39,0,0
2023-10-21,2,C,54,0,0
2023-10-22,2,C,74,1,0
2023-10-23,2,C,39,0,0
2023-10-24,2,C,31,0,0
2023-10-25,2,C,62,1,0
2023-10-26,2,C,52,1,0
2023-10-27,2,C,59,1,0
2023-10-28,2,C,56,0,0
2023-10-29,2,C,54,0,0
2023-10-30,2,C,35,0,0
2023-10-31,2,C,46,0,0
2023-11-01,2,C,40,0,0
2023-11-02,2,C,36,0,0
2023-11-03,2,C,32,0,0
2023-11-04,2,C,57,0,0
2023-11-05,2,C,58,0,0
2023-11-06,2,C,43,0,0
2023-11-07,2,C,40,0,0
2023-11-08,2,C,42,0,0
2023-11-09,2,C,44,0,0
2023-11-10,2,C,37,0,0
2023-11-11,2,C,50,0,0
2023-11-12,2,C,54,0,0
2023-11-13,2,C,37,0,0
2023-11-14,2,C,37,0,0
2023-11-15,2,C,41,0,0
2023-11-16,2,C,45,0,0
2023-11-17,2,C,66,1,0
2023-11-18,2,C,80,1,0
2023-11-19,2,C,52,0,0
2023-11-20,2,C,47,0,0
2023-11-21,2,C,64,1,0
2023-11-22,2,C,34,0,0
2023-11-23,2,C,36,0,0
2023-11-24,2,C,44,0,0
2023-11-25,2,C,57,0,0
2023-11-26,2,C,44,0,0
2023-11-27,2,C,40,0,0
2023-11-28,2,C,36,0,0
2023-11-29,2,C,42,0,0
2023-11-30,2,C,47,0,0
2023-12-01,2,C,35,0,0
2023-12-02,2,C,50,0,0
2023-12-03,2,C,52,0,0
2023-12-04,2,C,35,0,0
2023-12-05,2,C,32,0,0
2023-12-06,2,C,37,0,0
2023-12-07,2,C,51,0,0
2023-12-08,2,C,39,0,0
2023-12-09,2,C,52,0,0
2023-12-10,2,C,56,0,0
2023-12-11,2,C,61,1,0
2023-12-12,2,C,48,0,0
2023-12-13,2,C,42,0,0
2023-12-14,2,C,37,0,0
2023-12-15,2,C,44,0,0
2023-12-16,2,C,47,0,0
2023-12-17,2,C,79,1,0
2023-12-18,2,C,36,0,0
2023-12-19,2,C,35,0,0
2023-12-20,2,C,47,0,0
2023-12-21,2,C,45,0,0
2023-12-22,2,C,42,0,0
2023-12-23,2,C,63,0,0
2023-12-24,2,C,50,0,0
2023-12-25,2,C,86,0,1
2023-12-26,2,C,69,1,0
2023-12-27,2,C,42,0,0
2023-12-28,2,C,41,0,0
2023-12-29,2,C,38,0,0
2023-12-30,2,C,57,0,0
2023-12-31,2,C,47,0,0
2023-01-01,2,D,50,0,1
2023-01-02,2,D,21,0,0
2023-01-03,2,D,22,0,0
2023-01-04,2,D,26,0,0
2023-01-05,2,D,23,0,0
2023-01-06,2,D,43,1,0
2023-01-07,2,D,27,0,0
2023-01-08,2,D,36,0,0
2023-01-09,2,D,16,0,0
2023-01-10,2,D,23,0,0
2023-01-11,2,D,23,0,0
2023-01-12,2,D,41,1,0
2023-01-13,2,D,21,0,0
2023-01-14,2,D,53,1,0
2023-01-15,2,D,22,0,0
2023-01-16,2,D,19,0,0
2023-01-17,2,D,19,0,0
2023-01-18,2,D,16,0,0
2023-01-19,2,D,34,1,0
2023-01-20,2,D,33,1,0
2023-01-21,2,D,35,0,0
2023-01-22,2,D,24,0,0
2023-01-23,2,D,34,0,0
2023-01-24,2,D,31,0,0
2023-01-25,2,D,20,0,0
2023-01-26,2,D,26,0,0
2023-01-27,2,D,20,0,0
2023-01-28,2,D,33,0,0
2023-01-29,2,D,38,1,0
2023-01-30,2,D,26,0,0
2023-01-31,2,D,21,0,0
2023-02-01,2,D,16,0,0
2023-02-02,2,D,23,0,0
2023-02-03,2,D,23,0,0
2023-02-04,2,D,31,0,0
2023-02-05,2,D,39,0,0
2023-02-06,2,D,21,0,0
2023-02-07,2,D,22,0,0
2023-02-08,2,D,16,0,0
2023-02-09,2,D,37,1,0
2023-02-10,2,D,22,0,0
2023-02-11,2,D,25,0,0
2023-02-12,2,D,31,0,0
2023-02-13,2,D,19,0,0
2023-02-14,2,D,34,0,0
2023-02-15,2,D,21,0,0
2023-02-16,2,D,29,1,0
2023-02-17,2,D,26,0,0
2023-02-18,2,D,17,0,0
2023-02-19,2,D,39,1,0
2023-02-20,2,D,28,0,0
2023-02-21,2,D,17,0,0
2023-02-22,2,D,27,0,0
2023-02-23,2,D,28,0,0
2023-02-24,2,D,43,1,0
2023-02-25,2,D,24,0,0
2023-02-26,2,D,42,1,0
2023-02-27,2,D,28,0,0
2023-02-28,2,D,29,0,0
2023-03-01,2,D,20,0,0
2023-03-02,2,D,15,0,0
2023-03-03,2,D,17,0,0
2023-03-04,2,D,24,0,0
2023-03-05,2,D,29,0,0
2023-03-06,2,D,25,0,0
2023-03-07,2,D,21,0,0
2023-03-08,2,D,24,0,0
2023-03-09,2,D,30,0,0
2023-03-10,2,D,32,1,0
2023-03-11,2,D,30,0,0
2023-03-12,2,D,34,0,0
2023-03-13,2,D,26,0,0
2023-03-14,2,D,26,0,0
2023-03-15,2,D,33,1,0
2023-03-16,2,D,39,1,0
2023-03-17,2,D,24,0,0
2023-03-18,2,D,25,0,0
2023-03-19,2,D,31,0,0
2023-03-20,2,D,34,1,0
2023-03-21,2,D,13,0,0
2023-03-22,2,D,34,0,0
2023-03-23,2,D,24,0,0
2023-03-24,2,D,34,0,0
2023-03-25,2,D,33,0,0
2023-03-26,2,D,26,0,0
2023-03-27,2,D,30,1,0
2023-03-28,2,D,37,1,0
2023-03-29,2,D,25,0,0
2023-03-30,2,D,20,0,0
2023-03-31,2,D,20,1,0
2023-04-01,2,D,32,0,0
2023-04-02,2,D,41,0,0
2023-04-03,2,D,34,0,0
2023-04-04,2,D,27,0,0
2023-04-05,2,D,22,0,0
2023-04-06,2,D,25,0,0
2023-04-07,2,D,20,0,0
2023-04-08,2,D,34,0,0
2023-04-09,2,D,25,0,0
2023-04-10,2,D,25,0,0
2023-04-11,2,D,29,0,0
2023-04-12,2,D,26,0,0
2023-04-13,2,D,20,0,0
2023-04-14,2,D,31,0,0
2023-04-15,2,D,47,1,0
2023-04-16,2,D,31,0,0
2023-04-17,2,D,27,0,0
2023-04-18,2,D,20,1,0
2023-04-19,2,D,20,0,0
2023-04-20,2,D,34,1,0
2023-04-21,2,D,30,0,0
2023-04-22,2,D,24,0,0
2023-04-23,2,D,33,0,0
2023-04-24,2,D,20,0,0
2023-04-25,2,D,22,0,0
2023-04-26,2,D,32,1,0
2023-04-27,2,D,21,0,0
2023-04-28,2,D,24,0,0
2023-04-29,2,D,31,0,0
2023-04-30,2,D,28,0,0
2023-05-01,2,D,26,1,0
2023-05-02,2,D,20,0,0
2023-05-03,2,D,20,0,0
2023-05-04,2,D,27,0,0
2023-05-05,2,D,19,0,0
2023-05-06,2,D,28,0,0
2023-05-07,2,D,37,0,0
2023-05-08,2,D,22,0,0
2023-05-09,2,D,39,1,0
2023-05-10,2,D,19,0,0
2023-05-11,2,D,42,1,0
2023-05-12,2,D,24,0,0
2023-05-13,2,D,25,0,0
2023-05-14,2,D,35,0,0
2023-05-15,2,D,23,0,0
2023-05-16,2,D,29,0,0
2023-05-17,2,D,43,1,0
2023-05-18,2,D,22,0,0
2023-05-19,2,D,25,0,0
2023-05-20,2,D,32,0,0
2023-05-21,2,D,39,0,0
2023-05-22,2,D,20,0,0
2023-05-23,2,D,17,0,0
2023-05-24,2,D,23,0,0
2023-05-25,2,D,32,1,0
2023-05-26,2,D,24,0,0
2023-05-27,2,D,39,0,0
2023-05-28,2,D,33,0,0
2023-05-29,2,D,26,0,0
2023-05-30,2,D,36,0,0
2023-05-31,2,D,36,1,0
2023-06-01,2,D,21,0,0
2023-06-02,2,D,25,0,0
2023-06-03,2,D,29,0,0
2023-06-04,2,D,50,1,0
2023-06-05,2,D,19,0,0
2023-06-06,2,D,20,0,0
2023-06-07,2,D,12,0,0
2023-06-08,2,D,35,1,0
2023-06-09,2,D,22,0,0
2023-06-10,2,D,49,1,0
2023-06-11,2,D,45,0,0
2023-06-12,2,D,30,0,0
2023-06-13,2,D,29,0,0
2023-06-14,2,D,16,0,0
2023-06-15,2,D,28,0,0
2023-06-16,2,D,28,0,0
2023-06-17,2,D,34,0,0
2023-06-18,2,D,28,0,0
2023-06-19,2,D,26,0,0
2023-06-20,2,D,27,0,0
2023-06-21,2,D,23,0,0
2023-06-22,2,D,27,0,0
2023-06-23,2,D,28,0,0
2023-06-24,2,D,31,0,0
2023-06-25,2,D,27,0,0
2023-06-26,2,D,16,0,0
2023-06-27,2,D,23,0,0
2023-06-28,2,D,20,0,0
2023-06-29,2,D,23,0,0
2023-06-30,2,D,27,0,0
2023-07-01,2,D,34,0,0
2023-07-02,2,D,30,0,0
2023-07-03,2,D,21,0,0
2023-07-04,2,D,23,0,0
2023-07-05,2,D,32,0,0
2023-07-06,2,D,28,1,0
2023-07-07,2,D,23,0,0
2023-07-08,2,D,43,1,0
2023-07-09,2,D,37,0,0
2023-07-10,2,D,39,1,0
2023-07-11,2,D,38,1,0
2023-07-12,2,D,20,0,0
2023-07-13,2,D,19,0,0
2023-07-14,2,D,27,0,0
2023-07-15,2,D,32,0,0
2023-07-16,2,D,28,0,0
2023-07-17,2,D,25,0,0
2023-07-18,2,D,24,0,0
2023-07-19,2,D,30,0,0
2023-07-20,2,D,27,0,0
2023-07-21,2,D,24,0,0
2023-07-22,2,D,50,1,0
2023-07-23,2,D,51,1,0
2023-07-24,2,D,25,0,0
2023-07-25,2,D,18,0,0
2023-07-26,2,D,44,1,0
2023-07-27,2,D,36,0,0
2023-07-28,2,D,31,0,0
2023-07-29,2,D,38,0,0
2023-07-30,2,D,31,0,0
2023-07-31,2,D,46,1,0
2023-08-01,2,D,27,0,0
2023-08-02,2,D,30,0,0
2023-08-03,2,D,26,0,0
2023-08-04,2,D,32,1,0
2023-08-05,2,D,32,0,0
2023-08-06,2,D,54,1,0
2023-08-07,2,D,36,1,0
2023-08-08,2,D,26,0,0
2023-08-09,2,D,23,0,0
2023-08-10,2,D,22,0,0
2023-08-11,2,D,11,0,0
2023-08-12,2,D,23,0,0
2023-08-13,2,D,28,0,0
2023-08-14,2,D,23,0,0
2023-08-15,2,D,31,0,0
2023-08-16,2,D,21,0,0
2023-08-17,2,D,34,1,0
2023-08-18,2,D,35,0,0
2023-08-19,2,D,38,0,0
2023-08-20,2,D,48,0,0
2023-08-21,2,D,29,0,0
2023-08-22,2,D,21,0,0
2023-08-23,2,D,13,0,0
2023-08-24,2,D,27,0,0
2023-08-25,2,D,34,0,0
2023-08-26,2,D,30,0,0
2023-08-27,2,D,36,0,0
2023-08-28,2,D,21,0,0
2023-08-29,2,D,21,0,0
2023-08-30,2,D,24,0,0
2023-08-31,2,D,32,0,0
2023-09-01,2,D,26,0,0
2023-09-02,2,D,35,0,0
2023-09-03,2,D,31,0,0
2023-09-04,2,D,26,0,0
2023-09-05,2,D,39,1,0
2023-09-06,2,D,28,0,0
2023-09-07,2,D,36,1,0
2023-09-08,2,D,27,0,0
2023-09-09,2,D,21,0,0
2023-09-10,2,D,25,0,0
2023-09-11,2,D,26,0,0
2023-09-12,2,D,33,1,0
2023-09-13,2,D,28,0,0
2023-09-14,2,D,38,1,0
2023-09-15,2,D,27,0,0
2023-09-16,2,D,38,0,0
2023-09-17,2,D,32,0,0
2023-09-18,2,D,18,0,0
2023-09-19,2,D,21,0,0
2023-09-20,2,D,31,0,0
2023-09-21,2,D,33,0,0
2023-09-22,2,D,23,0,0
2023-09-23,2,D,51,1,0
2023-09-24,2,D,25,0,0
2023-09-25,2,D,28,0,0
2023-09-26,2,D,43,1,0
2023-09-27,2,D,24,0,0
2023-09-28,2,D,30,0,0
2023-09-29,2,D,31,0,0
2023-09-30,2,D,32,0,0
2023-10-01,2,D,24,0,0
2023-10-02,2,D,33,1,0
2023-10-03,2,D,28,0,0
2023-10-04,2,D,26,0,0
2023-10-05,2,D,24,0,0
2023-10-06,2,D,18,0,0
2023-10-07,2,D,47,1,0
2023-10-08,2,D,38,0,0
2023-10-09,2,D,34,0,0
2023-10-10,2,D,26,0,0
2023-10-11,2,D,17,0,0
2023-10-12,2,D,27,0,0
2023-10-13,2,D,27,0,0
2023-10-14,2,D,32,0,0
2023-10-15,2,D,48,1,0
2023-10-16,2,D,26,0,0
2023-10-17,2,D,43,1,0
2023-10-18,2,D,25,0,0
2023-10-19,2,D,24,0,0
2023-10-20,2,D,26,0,0
2023-10-21,2,D,36,0,0
2023-10-22,2,D,35,0,0
2023-10-23,2,D,40,1,0
2023-10-24,2,D,23,0,0
2023-10-25,2,D,43,1,0
2023-10-26,2,D,46,1,0
2023-10-27,2,D,26,0,0
2023-10-28,2,D,38,0,0
2023-10-29,2,D,36,0,0
2023-10-30,2,D,21,0,0
2023-10-31,2,D,30,0,0
2023-11-01,2,D,26,0,0
2023-11-02,2,D,30,0,0
2023-11-03,2,D,34,0,0
2023-11-04,2,D,33,0,0
2023-11-05,2,D,30,0,0
2023-11-06,2,D,23,0,0
2023-11-07,2,D,29,0,0
2023-11-08,2,D,29,0,0
2023-11-09,2,D,43,1,0
2023-11-10,2,D,38,1,0
2023-11-11,2,D,35,0,0
2023-11-12,2,D,52,1,0
2023-11-13,2,D,34,0,0
2023-11-14,2,D,38,1,0
2023-11-15,2,D,24,0,0
2023-11-16,2,D,24,0,0
2023-11-17,2,D,45,1,0
2023-11-18,2,D,39,0,0
2023-11-19,2,D,46,1,0
2023-11-20,2,D,20,0,0
2023-11-21,2,D,42,1,0
2023-11-22,2,D,40,1,0
2023-11-23,2,D,18,0,0
2023-11-24,2,D,21,0,0
2023-11-25,2,D,35,0,0
2023-11-26,2,D,48,0,0
2023-11-27,2,D,30,0,0
2023-11-28,2,D,22,0,0
2023-11-29,2,D,34,0,0
2023-11-30,2,D,22,0,0
2023-12-01,2,D,24,0,0
2023-12-02,2,D,42,0,0
2023-12-03,2,D,30,0,0
2023-12-04,2,D,35,0,0
2023-12-05,2,D,17,0,0
2023-12-06,2,D,29,0,0
2023-12-07,2,D,28,0,0
2023-12-08,2,D,32,0,0
2023-12-09,2,D,54,1,0
2023-12-10,2,D,36,0,0
2023-12-11,2,D,24,0,0
2023-12-12,2,D,26,0,0
2023-12-13,2,D,34,0,0
2023-12-14,2,D,29,0,0
2023-12-15,2,D,30,0,0
2023-12-16,2,D,36,0,0
2023-12-17,2,D,34,0,0
2023-12-18,2,D,18,0,0
2023-12-19,2,D,47,1,0
2023-12-20,2,D,31,0,0
2023-12-21,2,D,27,0,0
2023-12-22,2,D,37,1,0
2023-12-23,2,D,39,0,0
2023-12-24,2,D,31,0,0
2023-12-25,2,D,58,0,1
2023-12-26,2,D,24,0,0
2023-12-27,2,D,29,0,0
2023-12-28,2,D,34,0,0
2023-12-29,2,D,28,0,0
2023-12-30,2,D,56,1,0
2023-12-31,2,D,45,0,0
2023-01-01,3,A,120,1,1
2023-01-02,3,A,45,1,0
2023-01-03,3,A,41,0,0
2023-01-04,3,A,25,0,0
2023-01-05,3,A,24,0,0
2023-01-06,3,A,33,0,0
2023-01-07,3,A,39,0,0
2023-01-08,3,A,34,0,0
2023-01-09,3,A,23,0,0
2023-01-10,3,A,28,0,0
2023-01-11,3,A,39,0,0
2023-01-12,3,A,22,0,0
2023-01-13,3,A,30,0,0
2023-01-14,3,A,38,0,0
2023-01-15,3,A,37,0,0
2023-01-16,3,A,36,0,0
2023-01-17,3,A,36,0,0
2023-01-18,3,A,27,0,0
2023-01-19,3,A,31,0,0
2023-01-20,3,A,36,0,0
2023-01-21,3,A,42,0,0
2023-01-22,3,A,37,0,0
2023-01-23,3,A,44,0,0
2023-01-24,3,A,38,0,0
2023-01-25,3,A,25,0,0
2023-01-26,3,A,33,0,0
2023-01-27,3,A,37,1,0
2023-01-28,3,A,36,0,0
2023-01-29,3,A,35,0,0
2023-01-30,3,A,37,0,0
2023-01-31,3,A,35,0,0
2023-02-01,3,A,29,0,0
2023-02-02,3,A,26,0,0
2023-02-03,3,A,26,0,0
2023-02-04,3,A,32,0,0
2023-02-05,3,A,38,0,0
2023-02-06,3,A,32,0,0
2023-02-07,3,A,26,0,0
2023-02-08,3,A,35,0,0
2023-02-09,3,A,47,1,0
2023-02-10,3,A,31,0,0
2023-02-11,3,A,37,0,0
2023-02-12,3,A,45,0,0
2023-02-13,3,A,31,0,0
2023-02-14,3,A,30,0,0
2023-02-15,3,A,29,0,0
2023-02-16,3,A,26,0,0
2023-02-17,3,A,48,1,0
2023-02-18,3,A,42,0,0
2023-02-19,3,A,37,0,0
2023-02-20,3,A,33,0,0
2023-02-21,3,A,49,1,0
2023-02-22,3,A,27,0,0
2023-02-23,3,A,32,0,0
2023-02-24,3,A,28,0,0
2023-02-25,3,A,58,1,0
2023-02-26,3,A,40,0,0
2023-02-27,3,A,27,0,0
2023-02-28,3,A,31,0,0
2023-03-01,3,A,33,0,0
2023-03-02,3,A,23,0,0
2023-03-03,3,A,34,0,0
2023-03-04,3,A,46,0,0
2023-03-05,3,A,42,0,0
2023-03-06,3,A,35,0,0
2023-03-07,3,A,22,0,0
2023-03-08,3,A,41,0,0
2023-03-09,3,A,36,0,0
2023-03-10,3,A,32,0,0
2023-03-11,3,A,45,0,0
2023-03-12,3,A,34,0,0
2023-03-13,3,A,35,0,0
2023-03-14,3,A,44,1,0
2023-03-15,3,A,29,0,0
2023-03-16,3,A,24,0,0
2023-03-17,3,A,38,0,0
2023-03-18,3,A,41,0,0
2023-03-19,3,A,46,0,0
2023-03-20,3,A,32,0,0
2023-03-21,3,A,44,1,0
2023-03-22,3,A,31,0,0
2023-03-23,3,A,43,1,0
2023-03-24,3,A,34,0,0
2023-03-25,3,A,63,1,0
2023-03-26,3,A,36,0,0
2023-03-27,3,A,35,0,0
2023-03-28,3,A,35,0,0
2023-03-29,3,A,29,0,0
2023-03-30,3,A,30,0,0
2023-03-31,3,A,34,0,0
2023-04-01,3,A,34,0,0
2023-04-02,3,A,45,0,0
2023-04-03,3,A,36,0,0
2023-04-04,3,A,35,0,0
2023-04-05,3,A,29,0,0
2023-04-06,3,A,35,0,0
2023-04-07,3,A,30,0,0
2023-04-08,3,A,46,0,0
2023-04-09,3,A,36,0,0
2023-04-10,3,A,32,0,0
2023-04-11,3,A,25,0,0
2023-04-12,3,A,44,1,0
2023-04-13,3,A,44,1,0
2023-04-14,3,A,28,0,0
2023-04-15,3,A,37,0,0
2023-04-16,3,A,38,0,0
2023-04-17,3,A,27,0,0
2023-04-18,3,A,37,0,0
2023-04-19,3,A,25,0,0
2023-04-20,3,A,31,0,0
2023-04-21,3,A,32,0,0
2023-04-22,3,A,58,1,0
2023-04-23,3,A,41,0,0
2023-04-24,3,A,38,0,0
2023-04-25,3,A,38,0,0
2023-04-26,3,A,31,0,0
2023-04-27,3,A,32,0,0
2023-04-28,3,A,38,0,0
2023-04-29,3,A,43,0,0
2023-04-30,3,A,46,0,0
2023-05-01,3,A,25,0,0
2023-05-02,3,A,43,1,0
2023-05-03,3,A,25,0,0
2023-05-04,3,A,39,0,0
2023-05-05,3,A,27,0,0
2023-05-06,3,A,62,1,0
2023-05-07,3,A,64,1,0
2023-05-08,3,A,46,1,0
2023-05-09,3,A,26,0,0
2023-05-10,3,A,39,0,0
2023-05-11,3,A,34,0,0
2023-05-12,3,A,36,0,0
2023-05-13,3,A,41,0,0
2023-05-14,3,A,38,0,0
2023-05-15,3,A,39,0,0
2023-05-16,3,A,29,0,0
2023-05-17,3,A,31,0,0
2023-05-18,3,A,32,0,0
2023-05-19,3,A,28,0,0
2023-05-20,3,A,66,1,0
2023-05-21,3,A,47,0,0
2023-05-22,3,A,31,0,0
2023-05-23,3,A,27,0,0
2023-05-24,3,A,25,0,0
2023-05-25,3,A,31,0,0
2023-05-26,3,A,37,0,0
2023-05-27,3,A,61,1,0
2023-05-28,3,A,47,0,0
2023-05-29,3,A,41,0,0
2023-05-30,3,A,53,1,0
2023-05-31,3,A,30,0,0
2023-06-01,3,A,26,0,0
2023-06-02,3,A,33,0,0
2023-06-03,3,A,52,0,0
2023-06-04,3,A,40,0,0
2023-06-05,3,A,38,1,0
2023-06-06,3,A,30,0,0
2023-06-07,3,A,54,1,0
2023-06-08,3,A,55,1,0
2023-06-09,3,A,27,0,0
2023-06-10,3,A,58,1,0
2023-06-11,3,A,31,0,0
2023-06-12,3,A,52,1,0
2023-06-13,3,A,26,0,0
2023-06-14,3,A,28,0,0
2023-06-15,3,A,40,0,0
2023-06-16,3,A,50,1,0
2023-06-17,3,A,39,0,0
2023-06-18,3,A,44,0,0
2023-06-19,3,A,27,0,0
2023-06-20,3,A,36,0,0
2023-06-21,3,A,28,0,0
2023-06-22,3,A,45,1,0
2023-06-23,3,A,40,0,0
2023-06-24,3,A,46,0,0
2023-06-25,3,A,36,0,0
2023-06-26,3,A,52,1,0
2023-06-27,3,A,25,0,0
2023-06-28,3,A,38,0,0
2023-06-29,3,A,36,0,0
2023-06-30,3,A,39,0,0
2023-07-01,3,A,41,0,0
2023-07-02,3,A,41,0,0
2023-07-03,3,A,40,1,0
2023-07-04,3,A,22,0,0
2023-07-05,3,A,39,0,0
2023-07-06,3,A,30,0,0
2023-07-07,3,A,24,0,0
2023-07-08,3,A,37,0,0
2023-07-09,3,A,35,0,0
2023-07-10,3,A,48,1,0
2023-07-11,3,A,33,0,0
2023-07-12,3,A,52,1,0
2023-07-13,3,A,30,0,0
2023-07-14,3,A,50,1,0
2023-07-15,3,A,48,0,0
2023-07-16,3,A,38,0,0
2023-07-17,3,A,21,0,0
2023-07-18,3,A,36,0,0
2023-07-19,3,A,45,0,0
2023-07-20,3,A,33,0,0
2023-07-21,3,A,34,0,0
2023-07-22,3,A,42,0,0
2023-07-23,3,A,42,0,0
2023-07-24,3,A,43,1,0
2023-07-25,3,A,54,1,0
2023-07-26,3,A,30,0,0
2023-07-27,3,A,28,0,0
2023-07-28,3,A,35,0,0
2023-07-29,3,A,43,0,0
2023-07-30,3,A,45,0,0
2023-07-31,3,A,30,0,0
2023-08-01,3,A,27,0,0
2023-08-02,3,A,27,0,0
2023-08-03,3,A,34,0,0
2023-08-04,3,A,31,0,0
2023-08-05,3,A,39,0,0
2023-08-06,3,A,44,0,0
2023-08-07,3,A,27,0,0
2023-08-08,3,A,33,0,0
2023-08-09,3,A,56,1,0
2023-08-10,3,A,46,0,0
2023-08-11,3,A,37,0,0
2023-08-12,3,A,49,0,0
2023-08-13,3,A,44,0,0
2023-08-14,3,A,31,0,0
2023-08-15,3,A,46,1,0
2023-08-16,3,A,33,0,0
2023-08-17,3,A,29,0,0
2023-08-18,3,A,45,1,0
2023-08-19,3,A,33,0,0
2023-08-20,3,A,44,0,0
2023-08-21,3,A,32,0,0
2023-08-22,3,A,51,1,0
2023-08-23,3,A,44,0,0
2023-08-24,3,A,28,0,0
2023-08-25,3,A,29,0,0
2023-08-26,3,A,70,1,0
2023-08-27,3,A,71,1,0
2023-08-28,3,A,31,0,0
2023-08-29,3,A,34,0,0
2023-08-30,3,A,35,0,0
2023-08-31,3,A,31,0,0
2023-09-01,3,A,30,0,0
2023-09-02,3,A,37,0,0
2023-09-03,3,A,43,0,0
2023-09-04,3,A,38,0,0
2023-09-05,3,A,55,1,0
2023-09-06,3,A,46,1,0
2023-09-07,3,A,30,0,0
2023-09-08,3,A,38,0,0
2023-09-09,3,A,73,1,0
2023-09-10,3,A,43,0,0
2023-09-11,3,A,36,0,0
2023-09-12,3,A,31,0,0
2023-09-13,3,A,58,1,0
2023-09-14,3,A,53,1,0
2023-09-15,3,A,36,0,0
2023-09-16,3,A,46,0,0
2023-09-17,3,A,44,0,0
2023-09-18,3,A,35,0,0
2023-09-19,3,A,39,0,0
2023-09-20,3,A,30,0,0
2023-09-21,3,A,34,0,0
2023-09-22,3,A,32,0,0
2023-09-23,3,A,48,0,0
2023-09-24,3,A,47,0,0
2023-09-25,3,A,48,1,0
2023-09-26,3,A,34,0,0
2023-09-27,3,A,32,0,0
2023-09-28,3,A,51,1,0
2023-09-29,3,A,31,0,0
2023-09-30,3,A,41,0,0
2023-10-01,3,A,57,1,0
2023-10-02,3,A,45,1,0
2023-10-03,3,A,42,0,0
2023-10-04,3,A,48,1,0
2023-10-05,3,A,57,1,0
2023-10-06,3,A,40,0,0
2023-10-07,3,A,40,0,0
2023-10-08,3,A,35,0,0
2023-10-09,3,A,42,1,0
2023-10-10,3,A,30,0,0
2023-10-11,3,A,44,0,0
2023-10-12,3,A,49,1,0
2023-10-13,3,A,35,0,0
2023-10-14,3,A,74,1,0
2023-10-15,3,A,68,1,0
2023-10-16,3,A,52,1,0
2023-10-17,3,A,37,0,0
2023-10-18,3,A,48,1,0
2023-10-19,3,A,35,0,0
2023-10-20,3,A,36,0,0
2023-10-21,3,A,49,0,0
2023-10-22,3,A,70,1,0
2023-10-23,3,A,40,0,0
2023-10-24,3,A,32,0,0
2023-10-25,3,A,35,0,0
2023-10-26,3,A,22,0,0
2023-10-27,3,A,32,0,0
2023-10-28,3,A,41,0,0
2023-10-29,3,A,49,0,0
2023-10-30,3,A,35,0,0
2023-10-31,3,A,36,0,0
2023-11-01,3,A,33,0,0
2023-11-02,3,A,37,0,0
2023-11-03,3,A,37,0,0
2023-11-04,3,A,42,0,0
2023-11-05,3,A,43,0,0
2023-11-06,3,A,34,0,0
2023-11-07,3,A,35,0,0
2023-11-08,3,A,46,1,0
2023-11-09,3,A,29,0,0
2023-11-10,3,A,34,0,0
2023-11-11,3,A,51,0,0
2023-11-12,3,A,49,0,0
2023-11-13,3,A,30,0,0
2023-11-14,3,A,37,0,0
2023-11-15,3,A,31,0,0
2023-11-16,3,A,30,0,0
2023-11-17,3,A,38,0,0
2023-11-18,3,A,41,0,0
2023-11-19,3,A,63,1,0
2023-11-20,3,A,35,0,0
2023-11-21,3,A,32,0,0
2023-11-22,3,A,26,0,0
2023-11-23,3,A,33,0,0
2023-11-24,3,A,30,0,0
2023-11-25,3,A,46,0,0
2023-11-26,3,A,56,0,0
2023-11-27,3,A,62,1,0
2023-11-28,3,A,41,0,0
2023-11-29,3,A,53,1,0
2023-11-30,3,A,35,0,0
2023-12-01,3,A,37,0,0
2023-12-02,3,A,39,0,0
2023-12-03,3,A,44,0,0
2023-12-04,3,A,36,0,0
2023-12-05,3,A,40,0,0
2023-12-06,3,A,28,0,0
2023-12-07,3,A,48,0,0
2023-12-08,3,A,36,0,0
2023-12-09,3,A,43,0,0
2023-12-10,3,A,45,0,0
2023-12-11,3,A,36,0,0
2023-12-12,3,A,24,0,0
2023-12-13,3,A,33,0,0
2023-12-14,3,A,39,0,0
2023-12-15,3,A,30,0,0
2023-12-16,3,A,56,0,0
2023-12-17,3,A,47,0,0
2023-12-18,3,A,30,0,0
2023-12-19,3,A,30,0,0
2023-12-20,3,A,39,0,0
2023-12-21,3,A,37,0,0
2023-12-22,3,A,37,0,0
2023-12-23,3,A,70,1,0
2023-12-24,3,A,47,0,0
2023-12-25,3,A,74,0,1
2023-12-26,3,A,39,0,0
2023-12-27,3,A,54,1,0
2023-12-28,3,A,35,0,0
2023-12-29,3,A,31,0,0
2023-12-30,3,A,46,0,0
2023-12-31,3,A,69,1,0
2023-01-01,3,B,86,0,1
2023-01-02,3,B,31,0,0
