date,store_id,item_id,sales,promotion,holiday,lag_1,lag_7,rolling_mean_7,day_of_week,month
2023-10-22,1,B,74,0,0,70.0,53.0,59.857142857142854,6,10
2023-10-22,1,C,89,1,0,74.0,49.0,65.57142857142857,6,10
2023-10-22,2,B,50,0,0,89.0,68.0,63.0,6,10
2023-10-22,1,D,34,0,0,50.0,74.0,57.285714285714285,6,10
2023-10-23,2,B,26,0,0,34.0,39.0,55.42857142857143,0,10
2023-10-23,1,A,22,0,0,26.0,45.0,52.142857142857146,0,10
2023-10-23,3,A,40,0,0,22.0,70.0,47.857142857142854,0,10
2023-10-23,3,B,40,0,0,40.0,74.0,43.0,0,10
2023-10-23,3,C,33,0,0,40.0,89.0,35.0,0,10
2023-10-23,2,D,40,1,0,33.0,50.0,33.57142857142857,0,10
2023-10-23,1,C,52,0,0,40.0,34.0,36.142857142857146,0,10
2023-10-23,1,D,38,0,0,52.0,26.0,37.857142857142854,0,10
2023-10-23,3,D,62,1,0,38.0,22.0,43.57142857142857,0,10
2023-10-23,1,B,58,0,0,62.0,40.0,46.142857142857146,0,10
2023-10-23,2,A,80,1,0,58.0,40.0,51.857142857142854,0,10
2023-10-23,2,C,39,0,0,80.0,33.0,52.714285714285715,0,10
2023-10-24,2,C,31,0,0,39.0,40.0,51.42857142857143,1,10
2023-10-24,2,B,36,0,0,31.0,52.0,49.142857142857146,1,10
2023-10-24,1,A,44,1,0,36.0,38.0,50.0,1,10
2023-10-24,3,D,36,0,0,44.0,62.0,46.285714285714285,1,10
2023-10-24,3,B,34,0,0,36.0,58.0,42.857142857142854,1,10
2023-10-24,2,A,47,0,0,34.0,80.0,38.142857142857146,1,10
2023-10-24,3,C,62,1,0,47.0,39.0,41.42857142857143,1,10
2023-10-24,3,A,32,0,0,62.0,31.0,41.57142857142857,1,10
2023-10-24,1,B,51,0,0,32.0,36.0,43.714285714285715,1,10
2023-10-24,1,C,52,0,0,51.0,44.0,44.857142857142854,1,10
2023-10-24,2,D,23,0,0,52.0,36.0,43.0,1,10
2023-10-24,1,D,24,0,0,23.0,34.0,41.57142857142857,1,10
2023-10-25,1,B,46,0,0,24.0,47.0,41.42857142857143,2,10
2023-10-25,3,B,40,0,0,46.0,62.0,38.285714285714285,2,10
2023-10-25,3,D,46,0,0,40.0,32.0,40.285714285714285,2,10
2023-10-25,3,A,35,0,0,46.0,51.0,38.0,2,10
2023-10-25,1,C,50,0,0,35.0,52.0,37.714285714285715,2,10
2023-10-25,3,C,42,0,0,50.0,23.0,40.42857142857143,2,10
2023-10-25,2,A,49,0,0,42.0,24.0,44.0,2,10
2023-10-25,1,A,33,1,0,49.0,46.0,42.142857142857146,2,10
2023-10-25,2,D,43,1,0,33.0,40.0,42.57142857142857,2,10
2023-10-25,2,B,55,1,0,43.0,46.0,43.857142857142854,2,10
2023-10-25,1,D,19,0,0,55.0,35.0,41.57142857142857,2,10
2023-10-25,2,C,62,1,0,19.0,50.0,43.285714285714285,2,10
2023-10-26,2,A,52,0,0,62.0,42.0,44.714285714285715,3,10
2023-10-26,1,A,34,0,0,52.0,49.0,42.57142857142857,3,10
2023-10-26,2,B,35,0,0,34.0,33.0,42.857142857142854,3,10
2023-10-26,2,D,46,1,0,35.0,43.0,43.285714285714285,3,10
2023-10-26,3,B,37,0,0,46.0,55.0,40.714285714285715,3,10
2023-10-26,3,A,22,0,0,37.0,19.0,41.142857142857146,3,10
2023-10-26,3,D,37,0,0,22.0,62.0,37.57142857142857,3,10
2023-10-26,1,C,46,0,0,37.0,52.0,36.714285714285715,3,10
2023-10-26,1,B,45,0,0,46.0,34.0,38.285714285714285,3,10
2023-10-26,1,D,17,0,0,45.0,35.0,35.714285714285715,3,10
2023-10-26,2,C,52,1,0,17.0,46.0,36.57142857142857,3,10
2023-10-26,3,C,46,0,0,52.0,37.0,37.857142857142854,3,10
2023-10-27,2,D,26,0,0,46.0,22.0,38.42857142857143,4,10
2023-10-27,1,C,51,0,0,26.0,37.0,40.42857142857143,4,10
2023-10-27,1,B,60,0,0,51.0,46.0,42.42857142857143,4,10
2023-10-27,2,B,39,0,0,60.0,45.0,41.57142857142857,4,10
2023-10-27,2,A,53,0,0,39.0,17.0,46.714285714285715,4,10
2023-10-27,1,D,39,1,0,53.0,52.0,44.857142857142854,4,10
2023-10-27,3,C,28,0,0,39.0,46.0,42.285714285714285,4,10
2023-10-27,2,C,59,1,0,28.0,26.0,47.0,4,10
2023-10-27,3,A,32,0,0,59.0,51.0,44.285714285714285,4,10
2023-10-27,3,D,31,0,0,32.0,60.0,40.142857142857146,4,10
2023-10-27,1,A,30,0,0,31.0,39.0,38.857142857142854,4,10
2023-10-27,3,B,44,0,0,30.0,53.0,37.57142857142857,4,10
2023-10-28,1,D,27,0,0,44.0,39.0,35.857142857142854,5,10
2023-10-28,2,B,45,0,0,27.0,28.0,38.285714285714285,5,10
2023-10-28,2,C,56,0,0,45.0,59.0,37.857142857142854,5,10
2023-10-28,3,D,58,0,0,56.0,32.0,41.57142857142857,5,10
2023-10-28,1,B,107,1,0,58.0,31.0,52.42857142857143,5,10
2023-10-28,3,C,44,0,0,107.0,30.0,54.42857142857143,5,10
2023-10-28,1,C,92,1,0,44.0,44.0,61.285714285714285,5,10
2023-10-28,3,A,41,0,0,92.0,27.0,63.285714285714285,5,10
2023-10-28,2,D,38,0,0,41.0,45.0,62.285714285714285,5,10
2023-10-28,2,A,77,0,0,38.0,56.0,65.28571428571429,5,10
2023-10-28,1,A,68,1,0,77.0,58.0,66.71428571428571,5,10
2023-10-28,3,B,50,0,0,68.0,107.0,58.57142857142857,5,10
2023-10-29,3,B,72,1,0,50.0,44.0,62.57142857142857,6,10
2023-10-29,1,D,32,0,0,72.0,92.0,54.0,6,10
2023-10-29,3,C,48,0,0,32.0,41.0,55.0,6,10
2023-10-29,2,B,49,0,0,48.0,38.0,56.57142857142857,6,10
2023-10-29,2,C,54,0,0,49.0,77.0,53.285714285714285,6,10
2023-10-29,1,A,58,1,0,54.0,68.0,51.857142857142854,6,10
2023-10-29,2,A,71,0,0,58.0,50.0,54.857142857142854,6,10
2023-10-29,3,A,49,0,0,71.0,72.0,51.57142857142857,6,10
2023-10-29,1,C,64,0,0,49.0,32.0,56.142857142857146,6,10
2023-10-29,1,B,73,0,0,64.0,48.0,59.714285714285715,6,10
2023-10-29,3,D,51,0,0,73.0,49.0,60.0,6,10
2023-10-29,2,D,36,0,0,51.0,54.0,57.42857142857143,6,10
2023-10-30,1,B,55,0,0,36.0,58.0,57.0,0,10
2023-10-30,1,C,47,0,0,55.0,71.0,53.57142857142857,0,10
2023-10-30,1,A,21,0,0,47.0,49.0,49.57142857142857,0,10
2023-10-30,2,C,35,0,0,21.0,64.0,45.42857142857143,0,10
2023-10-30,3,A,35,0,0,35.0,73.0,40.0,0,10
2023-10-30,2,A,47,0,0,35.0,51.0,39.42857142857143,0,10
2023-10-30,1,D,28,0,0,47.0,36.0,38.285714285714285,0,10
2023-10-30,3,B,41,0,0,28.0,55.0,36.285714285714285,0,10
2023-10-30,2,D,21,0,0,41.0,47.0,32.57142857142857,0,10
2023-10-30,2,B,43,0,0,21.0,21.0,35.714285714285715,0,10
2023-10-30,3,C,46,0,0,43.0,35.0,37.285714285714285,0,10
2023-10-30,3,D,43,0,0,46.0,35.0,38.42857142857143,0,10
2023-10-31,1,B,76,1,0,43.0,47.0,42.57142857142857,1,10
2023-10-31,2,C,46,0,0,76.0,28.0,45.142857142857146,1,10
2023-10-31,2,A,52,0,0,46.0,41.0,46.714285714285715,1,10
2023-10-31,3,B,45,0,0,52.0,21.0,50.142857142857146,1,10
2023-10-31,3,C,44,0,0,45.0,43.0,50.285714285714285,1,10
2023-10-31,2,B,58,1,0,44.0,46.0,52.0,1,10
2023-10-31,3,D,39,0,0,58.0,43.0,51.42857142857143,1,10
2023-10-31,1,D,43,1,0,39.0,76.0,46.714285714285715,1,10
2023-10-31,1,C,53,0,0,43.0,46.0,47.714285714285715,1,10
2023-10-31,3,A,36,0,0,53.0,52.0,45.42857142857143,1,10
2023-10-31,1,A,58,1,0,36.0,45.0,47.285714285714285,1,10
2023-10-31,2,D,30,0,0,58.0,44.0,45.285714285714285,1,10
2023-11-01,2,D,26,0,0,30.0,58.0,40.714285714285715,2,11
2023-11-01,1,C,57,0,0,26.0,39.0,43.285714285714285,2,11
2023-11-01,3,C,43,0,0,57.0,43.0,43.285714285714285,2,11
2023-11-01,2,C,40,0,0,43.0,53.0,41.42857142857143,2,11
2023-11-01,3,B,55,1,0,40.0,36.0,44.142857142857146,2,11
2023-11-01,2,B,35,0,0,55.0,58.0,40.857142857142854,2,11
2023-11-01,1,B,52,0,0,35.0,30.0,44.0,2,11
2023-11-01,1,D,26,0,0,52.0,26.0,44.0,2,11
2023-11-01,1,A,33,0,0,26.0,57.0,40.57142857142857,2,11
2023-11-01,3,A,33,0,0,33.0,43.0,39.142857142857146,2,11
2023-11-01,3,D,32,0,0,33.0,40.0,38.0,2,11
2023-11-01,2,A,51,0,0,32.0,55.0,37.42857142857143,2,11
2023-11-02,3,B,35,0,0,51.0,35.0,37.42857142857143,3,11
2023-11-02,2,A,52,0,0,35.0,52.0,37.42857142857143,3,11
2023-11-02,1,B,48,0,0,52.0,26.0,40.57142857142857,3,11
2023-11-02,1,A,26,0,0,48.0,33.0,39.57142857142857,3,11
2023-11-02,1,C,43,0,0,26.0,33.0,41.0,3,11
2023-11-02,3,D,37,0,0,43.0,32.0,41.714285714285715,3,11
2023-11-02,3,C,43,0,0,37.0,51.0,40.57142857142857,3,11
2023-11-02,1,D,24,0,0,43.0,35.0,39.0,3,11
2023-11-02,2,C,36,0,0,24.0,52.0,36.714285714285715,3,11
2023-11-02,2,B,56,1,0,36.0,48.0,37.857142857142854,3,11
2023-11-02,3,A,37,0,0,56.0,26.0,39.42857142857143,3,11
2023-11-02,2,D,30,0,0,37.0,43.0,37.57142857142857,3,11
2023-11-03,1,C,73,1,0,30.0,37.0,42.714285714285715,4,11
2023-11-03,2,A,54,0,0,73.0,43.0,44.285714285714285,4,11
2023-11-03,1,A,29,0,0,54.0,24.0,45.0,4,11
2023-11-03,2,C,32,0,0,29.0,36.0,44.42857142857143,4,11
2023-11-03,3,B,25,0,0,32.0,56.0,40.0,4,11
2023-11-03,3,D,39,0,0,25.0,37.0,40.285714285714285,4,11
2023-11-03,2,B,35,0,0,39.0,30.0,41.0,4,11
2023-11-03,1,B,75,1,0,35.0,73.0,41.285714285714285,4,11
2023-11-03,1,D,25,0,0,75.0,54.0,37.142857142857146,4,11
2023-11-03,3,C,47,0,0,25.0,29.0,39.714285714285715,4,11
2023-11-03,2,D,34,0,0,47.0,32.0,40.0,4,11
2023-11-03,3,A,37,0,0,34.0,25.0,41.714285714285715,4,11
2023-11-04,2,A,67,0,0,37.0,39.0,45.714285714285715,5,11
2023-11-04,3,C,72,1,0,67.0,35.0,51.0,5,11
2023-11-04,3,D,55,0,0,72.0,75.0,48.142857142857146,5,11
2023-11-04,3,B,50,0,0,55.0,25.0,51.714285714285715,5,11
2023-11-04,1,B,74,0,0,50.0,47.0,55.57142857142857,5,11
2023-11-04,1,A,40,0,0,74.0,34.0,56.42857142857143,5,11
2023-11-04,3,A,42,0,0,40.0,37.0,57.142857142857146,5,11
2023-11-04,2,B,72,1,0,42.0,67.0,57.857142857142854,5,11
2023-11-04,2,D,33,0,0,72.0,72.0,52.285714285714285,5,11
2023-11-04,1,C,76,0,0,33.0,55.0,55.285714285714285,5,11
2023-11-04,2,C,57,0,0,76.0,50.0,56.285714285714285,5,11
2023-11-04,1,D,39,0,0,57.0,74.0,51.285714285714285,5,11
2023-11-05,3,D,52,0,0,39.0,40.0,53.0,6,11
2023-11-05,2,C,58,0,0,52.0,42.0,55.285714285714285,6,11
2023-11-05,3,B,48,0,0,58.0,72.0,51.857142857142854,6,11
2023-11-05,3,A,43,0,0,48.0,33.0,53.285714285714285,6,11
2023-11-05,1,D,49,1,0,43.0,76.0,49.42857142857143,6,11
2023-11-05,1,A,63,1,0,49.0,57.0,50.285714285714285,6,11
2023-11-05,3,C,36,0,0,63.0,39.0,49.857142857142854,6,11
2023-11-05,2,A,75,0,0,36.0,52.0,53.142857142857146,6,11
2023-11-05,2,D,30,0,0,75.0,58.0,49.142857142857146,6,11
2023-11-05,2,B,49,0,0,30.0,48.0,49.285714285714285,6,11
2023-11-05,1,C,62,0,0,49.0,43.0,52.0,6,11
2023-11-05,1,B,62,0,0,62.0,49.0,53.857142857142854,6,11
2023-11-06,3,A,34,0,0,62.0,63.0,49.714285714285715,0,11
2023-11-06,1,A,21,0,0,34.0,36.0,47.57142857142857,0,11
2023-11-06,2,B,30,0,0,21.0,75.0,41.142857142857146,0,11
2023-11-06,1,B,48,0,0,30.0,30.0,43.714285714285715,0,11
2023-11-06,1,C,47,0,0,48.0,49.0,43.42857142857143,0,11
2023-11-06,2,C,43,0,0,47.0,62.0,40.714285714285715,0,11
2023-11-06,1,D,38,1,0,43.0,62.0,37.285714285714285,0,11
2023-11-06,3,B,41,0,0,38.0,34.0,38.285714285714285,0,11
2023-11-06,2,D,23,0,0,41.0,21.0,38.57142857142857,0,11
2023-11-06,2,A,74,1,0,23.0,30.0,44.857142857142854,0,11
2023-11-06,3,C,44,0,0,74.0,48.0,44.285714285714285,0,11
2023-11-06,3,D,38,0,0,44.0,47.0,43.0,0,11
2023-11-07,2,B,29,0,0,38.0,43.0,41.0,1,11
2023-11-07,2,C,40,0,0,29.0,38.0,41.285714285714285,1,11
2023-11-07,3,A,35,0,0,40.0,41.0,40.42857142857143,1,11
2023-11-07,1,A,40,0,0,35.0,23.0,42.857142857142854,1,11
2023-11-07,2,D,29,0,0,40.0,74.0,36.42857142857143,1,11
2023-11-07,1,D,29,0,0,29.0,44.0,34.285714285714285,1,11
2023-11-07,3,C,50,0,0,29.0,38.0,36.0,1,11
2023-11-07,1,B,52,0,0,50.0,29.0,39.285714285714285,1,11
2023-11-07,3,B,41,0,0,52.0,40.0,39.42857142857143,1,11
2023-11-07,2,A,53,0,0,41.0,35.0,42.0,1,11
2023-11-07,3,D,38,0,0,53.0,40.0,41.714285714285715,1,11
2023-11-07,1,C,55,0,0,38.0,29.0,45.42857142857143,1,11
2023-11-08,1,A,40,0,0,55.0,29.0,47.0,2,11
2023-11-08,2,B,33,0,0,40.0,50.0,44.57142857142857,2,11
2023-11-08,3,C,44,0,0,33.0,52.0,43.42857142857143,2,11
2023-11-08,1,B,54,0,0,44.0,41.0,45.285714285714285,2,11
2023-11-08,2,D,29,0,0,54.0,53.0,41.857142857142854,2,11
2023-11-08,2,A,62,0,0,29.0,38.0,45.285714285714285,2,11
2023-11-08,2,C,42,0,0,62.0,55.0,43.42857142857143,2,11
2023-11-08,1,C,74,1,0,42.0,40.0,48.285714285714285,2,11
2023-11-08,1,D,28,0,0,74.0,33.0,47.57142857142857,2,11
2023-11-08,3,A,46,1,0,28.0,44.0,47.857142857142854,2,11
2023-11-08,3,D,43,0,0,46.0,54.0,46.285714285714285,2,11
2023-11-08,3,B,31,0,0,43.0,29.0,46.57142857142857,2,11
2023-11-09,3,A,29,0,0,31.0,62.0,41.857142857142854,3,11
2023-11-09,2,C,44,0,0,29.0,42.0,42.142857142857146,3,11
2023-11-09,3,D,43,0,0,44.0,74.0,37.714285714285715,3,11
2023-11-09,1,A,42,0,0,43.0,28.0,39.714285714285715,3,11
2023-11-09,2,B,40,0,0,42.0,46.0,38.857142857142854,3,11
2023-11-09,1,C,75,1,0,40.0,43.0,43.42857142857143,3,11
2023-11-09,1,D,19,0,0,75.0,31.0,41.714285714285715,3,11
2023-11-09,3,C,57,1,0,19.0,29.0,45.714285714285715,3,11
2023-11-09,3,B,43,0,0,57.0,44.0,45.57142857142857,3,11
2023-11-09,2,D,43,1,0,43.0,43.0,45.57142857142857,3,11
2023-11-09,1,B,47,0,0,43.0,42.0,46.285714285714285,3,11
2023-11-09,2,A,50,0,0,47.0,40.0,47.714285714285715,3,11
2023-11-10,3,B,34,0,0,50.0,75.0,41.857142857142854,4,11
2023-11-10,3,D,54,1,0,34.0,19.0,46.857142857142854,4,11
2023-11-10,2,A,50,0,0,54.0,57.0,45.857142857142854,4,11
2023-11-10,2,B,40,0,0,50.0,43.0,45.42857142857143,4,11
2023-11-10,1,B,45,0,0,40.0,43.0,45.714285714285715,4,11
2023-11-10,2,D,38,1,0,45.0,47.0,44.42857142857143,4,11
2023-11-10,1,C,58,0,0,38.0,50.0,45.57142857142857,4,11
2023-11-10,3,A,34,0,0,58.0,34.0,45.57142857142857,4,11
2023-11-10,1,A,27,0,0,34.0,54.0,41.714285714285715,4,11
2023-11-10,2,C,37,0,0,27.0,50.0,39.857142857142854,4,11
2023-11-10,3,C,46,0,0,37.0,40.0,40.714285714285715,4,11
2023-11-10,1,D,33,0,0,46.0,45.0,39.0,4,11
2023-11-11,3,C,55,0,0,33.0,38.0,41.42857142857143,5,11
2023-11-11,3,D,78,1,0,55.0,58.0,44.285714285714285,5,11
2023-11-11,2,C,50,0,0,78.0,34.0,46.57142857142857,5,11
2023-11-11,2,A,113,1,0,50.0,27.0,58.857142857142854,5,11
2023-11-11,1,A,41,0,0,113.0,37.0,59.42857142857143,5,11
2023-11-11,3,B,47,0,0,41.0,46.0,59.57142857142857,5,11
2023-11-11,2,B,52,0,0,47.0,33.0,62.285714285714285,5,11
2023-11-11,1,D,34,0,0,52.0,55.0,59.285714285714285,5,11
2023-11-11,3,A,51,0,0,34.0,78.0,55.42857142857143,5,11
2023-11-11,1,C,68,0,0,51.0,50.0,58.0,5,11
2023-11-11,2,D,35,0,0,68.0,113.0,46.857142857142854,5,11
2023-11-11,1,B,107,1,0,35.0,41.0,56.285714285714285,5,11
2023-11-12,3,C,54,0,0,107.0,47.0,57.285714285714285,6,11
2023-11-12,2,B,44,0,0,54.0,52.0,56.142857142857146,6,11
2023-11-12,1,A,42,0,0,44.0,34.0,57.285714285714285,6,11
2023-11-12,1,B,71,0,0,42.0,51.0,60.142857142857146,6,11
2023-11-12,1,D,30,0,0,71.0,68.0,54.714285714285715,6,11
2023-11-12,3,B,64,1,0,30.0,35.0,58.857142857142854,6,11
2023-11-12,2,A,71,0,0,64.0,107.0,53.714285714285715,6,11
2023-11-12,2,D,52,1,0,71.0,54.0,53.42857142857143,6,11
2023-11-12,3,A,49,0,0,52.0,44.0,54.142857142857146,6,11
2023-11-12,2,C,54,0,0,49.0,42.0,55.857142857142854,6,11
2023-11-12,3,D,55,0,0,54.0,71.0,53.57142857142857,6,11
2023-11-12,1,C,95,1,0,55.0,30.0,62.857142857142854,6,11
2023-11-13,2,B,38,0,0,95.0,64.0,59.142857142857146,0,11
2023-11-13,3,A,30,0,0,38.0,71.0,53.285714285714285,0,11
2023-11-13,2,D,34,0,0,30.0,52.0,50.714285714285715,0,11
2023-11-13,1,A,49,1,0,34.0,49.0,50.714285714285715,0,11
2023-11-13,1,C,55,0,0,49.0,54.0,50.857142857142854,0,11
2023-11-13,3,C,34,0,0,55.0,55.0,47.857142857142854,0,11
2023-11-13,1,B,60,0,0,34.0,95.0,42.857142857142854,0,11
2023-11-13,2,A,53,0,0,60.0,38.0,45.0,0,11
2023-11-13,2,C,37,0,0,53.0,30.0,46.0,0,11
2023-11-13,1,D,21,0,0,37.0,34.0,44.142857142857146,0,11
2023-11-13,3,D,48,0,0,21.0,49.0,44.0,0,11
2023-11-13,3,B,59,1,0,48.0,55.0,44.57142857142857,0,11
2023-11-14,1,D,47,1,0,59.0,34.0,46.42857142857143,1,11
2023-11-14,2,B,35,0,0,47.0,60.0,42.857142857142854,1,11
2023-11-14,1,B,54,0,0,35.0,53.0,43.0,1,11
2023-11-14,3,D,46,0,0,54.0,37.0,44.285714285714285,1,11
2023-11-14,1,C,48,0,0,46.0,21.0,48.142857142857146,1,11
2023-11-14,2,D,38,1,0,48.0,48.0,46.714285714285715,1,11
2023-11-14,3,B,33,0,0,38.0,59.0,43.0,1,11
2023-11-14,2,A,80,1,0,33.0,47.0,47.714285714285715,1,11
2023-11-14,1,A,29,0,0,80.0,35.0,46.857142857142854,1,11
2023-11-14,3,A,37,0,0,29.0,54.0,44.42857142857143,1,11
2023-11-14,2,C,37,0,0,37.0,46.0,43.142857142857146,1,11
2023-11-14,3,C,38,0,0,37.0,48.0,41.714285714285715,1,11
2023-11-15,1,D,17,0,0,38.0,38.0,38.714285714285715,2,11
2023-11-15,2,A,59,0,0,17.0,33.0,42.42857142857143,2,11
2023-11-15,1,C,47,0,0,59.0,80.0,37.714285714285715,2,11
2023-11-15,1,A,33,0,0,47.0,29.0,38.285714285714285,2,11
2023-11-15,2,C,41,0,0,33.0,37.0,38.857142857142854,2,11
2023-11-15,2,D,24,0,0,41.0,37.0,37.0,2,11
2023-11-15,1,B,83,1,0,24.0,38.0,43.42857142857143,2,11
2023-11-15,2,B,36,0,0,83.0,17.0,46.142857142857146,2,11
2023-11-15,3,B,35,0,0,36.0,59.0,42.714285714285715,2,11
2023-11-15,3,A,31,0,0,35.0,47.0,40.42857142857143,2,11
2023-11-15,3,C,39,0,0,31.0,33.0,41.285714285714285,2,11
2023-11-15,3,D,32,0,0,39.0,41.0,40.0,2,11
2023-11-16,1,A,33,0,0,32.0,24.0,41.285714285714285,3,11
2023-11-16,2,A,51,0,0,33.0,83.0,36.714285714285715,3,11
2023-11-16,3,B,32,0,0,51.0,36.0,36.142857142857146,3,11
2023-11-16,1,D,30,0,0,32.0,35.0,35.42857142857143,3,11
2023-11-16,3,C,43,0,0,30.0,31.0,37.142857142857146,3,11
2023-11-16,3,D,39,0,0,43.0,39.0,37.142857142857146,3,11
2023-11-16,1,C,54,0,0,39.0,32.0,40.285714285714285,3,11
2023-11-16,1,B,77,1,0,54.0,33.0,46.57142857142857,3,11
2023-11-16,2,C,45,0,0,77.0,51.0,45.714285714285715,3,11
2023-11-16,2,B,35,0,0,45.0,32.0,46.142857142857146,3,11
2023-11-16,3,A,30,0,0,35.0,30.0,46.142857142857146,3,11
2023-11-16,2,D,24,0,0,30.0,43.0,43.42857142857143,3,11
2023-11-17,2,B,57,1,0,24.0,39.0,46.0,4,11
2023-11-17,2,D,45,1,0,57.0,54.0,44.714285714285715,4,11
2023-11-17,1,D,46,1,0,45.0,77.0,40.285714285714285,4,11
2023-11-17,1,B,50,0,0,46.0,45.0,41.0,4,11
2023-11-17,2,A,74,1,0,50.0,35.0,46.57142857142857,4,11
2023-11-17,2,C,66,1,0,74.0,30.0,51.714285714285715,4,11
2023-11-17,3,A,38,0,0,66.0,24.0,53.714285714285715,4,11
2023-11-17,3,D,32,0,0,38.0,57.0,50.142857142857146,4,11
2023-11-17,1,C,50,0,0,32.0,45.0,50.857142857142854,4,11
2023-11-17,3,C,60,1,0,50.0,46.0,52.857142857142854,4,11
2023-11-17,1,A,28,0,0,60.0,50.0,49.714285714285715,4,11
2023-11-17,3,B,43,0,0,28.0,74.0,45.285714285714285,4,11
2023-11-18,1,A,42,0,0,43.0,66.0,41.857142857142854,5,11
2023-11-18,2,B,45,0,0,42.0,38.0,42.857142857142854,5,11
2023-11-18,3,B,48,0,0,45.0,32.0,45.142857142857146,5,11
2023-11-18,2,D,39,0,0,48.0,50.0,43.57142857142857,5,11
2023-11-18,2,A,64,0,0,39.0,60.0,44.142857142857146,5,11
2023-11-18,3,D,59,0,0,64.0,28.0,48.57142857142857,5,11
2023-11-18,3,C,50,0,0,59.0,43.0,49.57142857142857,5,11
2023-11-18,1,B,64,0,0,50.0,42.0,52.714285714285715,5,11
2023-11-18,2,C,80,1,0,64.0,45.0,57.714285714285715,5,11
2023-11-18,1,D,53,1,0,80.0,48.0,58.42857142857143,5,11
2023-11-18,3,A,41,0,0,53.0,39.0,58.714285714285715,5,11
2023-11-18,1,C,69,0,0,41.0,64.0,59.42857142857143,5,11
2023-11-19,3,C,57,0,0,69.0,59.0,59.142857142857146,6,11
2023-11-19,1,B,66,0,0,57.0,50.0,61.42857142857143,6,11
2023-11-19,1,C,75,0,0,66.0,64.0,63.0,6,11
2023-11-19,3,D,53,0,0,75.0,80.0,59.142857142857146,6,11
2023-11-19,3,A,63,1,0,53.0,53.0,60.57142857142857,6,11
2023-11-19,1,D,44,0,0,63.0,41.0,61.0,6,11
2023-11-19,2,B,54,0,0,44.0,69.0,58.857142857142854,6,11
2023-11-19,2,C,52,0,0,54.0,57.0,58.142857142857146,6,11
2023-11-19,3,B,69,1,0,52.0,66.0,58.57142857142857,6,11
2023-11-19,1,A,38,0,0,69.0,75.0,53.285714285714285,6,11
2023-11-19,2,D,46,1,0,38.0,53.0,52.285714285714285,6,11
2023-11-19,2,A,71,0,0,46.0,63.0,53.42857142857143,6,11
2023-11-20,1,B,52,0,0,71.0,44.0,54.57142857142857,0,11
2023-11-20,3,C,34,0,0,52.0,54.0,51.714285714285715,0,11
2023-11-20,2,A,77,1,0,34.0,52.0,55.285714285714285,0,11
2023-11-20,3,D,44,0,0,77.0,69.0,51.714285714285715,0,11
2023-11-20,3,B,32,0,0,44.0,38.0,50.857142857142854,0,11
2023-11-20,3,A,35,0,0,32.0,46.0,49.285714285714285,0,11
2023-11-20,1,A,33,0,0,35.0,71.0,43.857142857142854,0,11
2023-11-20,2,C,47,0,0,33.0,52.0,43.142857142857146,0,11
2023-11-20,2,B,43,0,0,47.0,34.0,44.42857142857143,0,11
2023-11-20,2,D,20,0,0,43.0,77.0,36.285714285714285,0,11
2023-11-20,1,C,42,0,0,20.0,44.0,36.0,0,11
2023-11-20,1,D,23,0,0,42.0,32.0,34.714285714285715,0,11
2023-11-21,2,A,54,0,0,23.0,35.0,37.42857142857143,1,11
2023-11-21,2,C,64,1,0,54.0,33.0,41.857142857142854,1,11
2023-11-21,3,C,35,0,0,64.0,47.0,40.142857142857146,1,11
2023-11-21,2,D,42,1,0,35.0,43.0,40.0,1,11
2023-11-21,3,B,42,0,0,42.0,20.0,43.142857142857146,1,11
2023-11-21,1,B,60,0,0,42.0,42.0,45.714285714285715,1,11
2023-11-21,3,A,32,0,0,60.0,23.0,47.0,1,11
2023-11-21,1,C,48,0,0,32.0,54.0,46.142857142857146,1,11
2023-11-21,1,A,39,0,0,48.0,64.0,42.57142857142857,1,11
2023-11-21,2,B,40,0,0,39.0,35.0,43.285714285714285,1,11
2023-11-21,3,D,55,1,0,40.0,42.0,45.142857142857146,1,11
2023-11-21,1,D,30,0,0,55.0,42.0,43.42857142857143,1,11
2023-11-22,1,B,50,0,0,30.0,60.0,42.0,2,11
2023-11-22,2,B,42,0,0,50.0,32.0,43.42857142857143,2,11
2023-11-22,2,D,40,1,0,42.0,48.0,42.285714285714285,2,11
2023-11-22,2,A,48,0,0,40.0,39.0,43.57142857142857,2,11
2023-11-22,1,C,49,0,0,48.0,40.0,44.857142857142854,2,11
2023-11-22,3,C,60,1,0,49.0,55.0,45.57142857142857,2,11
2023-11-22,2,C,34,0,0,60.0,30.0,46.142857142857146,2,11
2023-11-22,3,A,26,0,0,34.0,50.0,42.714285714285715,2,11
2023-11-22,1,A,43,1,0,26.0,42.0,42.857142857142854,2,11
2023-11-22,3,B,34,0,0,43.0,40.0,42.0,2,11
2023-11-22,3,D,56,1,0,34.0,48.0,43.142857142857146,2,11
2023-11-22,1,D,28,0,0,56.0,49.0,40.142857142857146,2,11
2023-11-23,3,D,41,0,0,28.0,60.0,37.42857142857143,3,11
2023-11-23,3,B,36,0,0,41.0,34.0,37.714285714285715,3,11
2023-11-23,3,C,37,0,0,36.0,26.0,39.285714285714285,3,11
2023-11-23,2,B,30,0,0,37.0,43.0,37.42857142857143,3,11
2023-11-23,2,C,36,0,0,30.0,34.0,37.714285714285715,3,11
2023-11-23,1,D,37,0,0,36.0,56.0,35.0,3,11
